ID,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,b_rotR,chiral,FCharge
DBB17985,OC(C#CC#C)C=CCCCCCCCCO,2,2,2.2630999,40.459999,234.339,0.60000002,17,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6875,1,0
DBB17986,O=C1OCCCCCCCCCCCCCC1,2,0,4.6145,26.299999,240.38699,0.93333334,17,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DBB17987,O=Cc1cc(O)c2c(O)c3c(O)cc(O)cc3c(O)c2c1,6,5,2.3334999,118.22,286.23901,0,21,3,6,1,0,0,3,0,3,0,14,0,0,0,0,0,0,6,0.043478262,0,0
DBB17988,O=C1c2c(O)c3c(c(O)c2C(=O)C=C1)cc(C)c(O)c3,5,3,2.2002201,94.830002,270.23999,0.06666667,20,3,5,0,1,0,2,0,2,0,10,0,0,0,0,0,0,5,0,0,0
DBB17990,O=C(O)C=Cc1cc(O)c(OC2C(O)C(O)C(O)C(CO)O2)cc1,8,6,-1.3313,156.91,342.29999,0.40000001,24,2,9,5,0,1,1,0,1,0,6,0,0,0,0,0,0,9,0.2,5,0
DBB17991,O(C)c1c2c(OC(=O)C=C2)c2c(OC(C)(C)C=C2)c1,4,0,2.9858,48.669998,258.27301,0.26666668,19,3,4,1,0,1,1,1,2,0,6,0,0,0,0,0,0,4,0.047619049,0,0
DBB17992,O=C1c2nccc3c2c(ncc3)-c2c1cccc2,3,0,2.8412001,42.849998,232.242,0,18,4,3,0,1,0,1,2,3,0,16,0,0,0,0,0,2,1,0,0,0
DBB17993,O=C1C(=Cc2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,6,4,2.1252,107.22,286.23901,0,21,3,6,1,0,1,2,0,2,0,12,0,0,0,0,0,0,6,0.043478262,0,0
DBB17994,O=C1C(c2ccc(O)cc2)Oc2c(c(O)cc(O)c2)C1O,6,4,1.5396,107.22,288.255,0.13333334,21,3,6,1,0,1,2,0,2,0,12,0,0,0,0,0,0,6,0.043478262,2,0
DBB17995,Oc1c(-c2ccc(O)cc2)[o+]c2c(c(O)cc(O)c2)c1,4,4,3.2033,92.220001,271.24799,0,20,3,5,1,0,0,2,1,3,0,16,1,0,0,0,0,0,5,0.045454547,0,1
DBB17996,O(C)c1ccc(C=CC=2OC(=O)C=C(OC)C=2)cc1,4,0,2.8274,48.669998,258.27301,0.13333334,19,2,4,4,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.2,0,0
DBB17997,O=C1Oc2c(-c3oc4c(c(O)cc(O)c4)c13)ccc(O)c2,6,3,2.8092,104.04,284.22299,0,21,4,6,0,0,0,2,2,4,0,15,0,0,0,0,0,0,6,0,0,0
DBB17998,O(C)c1c(O)cc2OC(=O)C(C(C=C)(C)C)=Cc2c1,4,1,2.9707999,59.669998,260.289,0.26666668,19,2,4,3,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.15000001,0,0
DBB17999,O(C)c1c2c(O)c3C(=O)CC(O)(C)Oc3cc2cc(O)c1,6,3,1.9333,96.220001,290.271,0.26666668,21,3,6,1,0,1,2,0,2,0,10,0,0,0,0,0,0,6,0.043478262,1,0
DBB18000,O=C(Oc1c(OC)cc(CC=C)cc1)CC(C)C,3,0,3.3752,35.529999,248.32201,0.40000001,18,1,3,6,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0.3888889,0,0
DBB18003,Oc1c(O)cc(-c2[o+]c3c(c(O)cc(O)c3)cc2)cc1O,5,5,2.9089,112.45,287.24701,0,21,3,6,1,0,0,2,1,3,0,16,1,0,0,0,0,0,6,0.043478262,0,1
DBB18004,O=C1Oc2c(-c3oc4c(c13)ccc(O)c4)cc(O)c(O)c2,6,3,2.8092,104.04,284.22299,0,21,4,6,0,0,0,2,2,4,0,15,0,0,0,0,0,0,6,0,0,0
DBB18005,O=C1C(c2ccc(O)cc2)=COc2c(O)c(O)cc(O)c12,6,4,2.2823999,111.13,286.23901,0,21,3,6,1,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.043478262,0,0
DBB18006,O=C1C(c2c(O)cc(O)cc2)=COc2c1c(O)cc(O)c2,6,4,2.2823999,111.13,286.23901,0,21,3,6,1,0,0,2,1,3,0,12,0,0,0,0,0,0,6,0.043478262,0,0
DBB18007,O=C1C(O)=C(c2ccc(O)cc2)Oc2c1ccc(O)c2,5,3,2.5768001,90.900002,270.23999,0,20,3,5,1,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.045454547,0,0
DBB18008,OC1OCC2C(c3cc4OCOc4cc3)OCC12,5,1,1.0676,57.150002,250.25,0.53846157,18,4,5,1,0,3,1,0,1,0,6,0,0,0,0,0,0,5,0.047619049,4,0
DBB18009,Oc1c(O)ccc2c1OCC1c3c(OC21)cc(O)cc3,5,3,2.4131,79.150002,272.25601,0.2,20,4,5,0,0,2,2,0,2,0,12,0,0,0,0,0,0,5,0,2,0
DBB18010,Oc1c(C2COc3c(ccc(O)c3)C2)ccc(O)c1,4,3,2.5221,69.919998,258.27301,0.2,19,3,4,1,0,1,2,0,2,0,12,0,0,0,0,0,0,4,0.047619049,1,0
DBB18011,O=C(C(COC1C(O)C(O)C(O)C(CO)O1)(C)C)C(O)NCCC(=O)O,10,7,-3.2191,186.00999,381.37799,0.86666667,26,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.38461539,6,0
DBB18012,OC12C(=C(C)C)CC3(C(C)CCC3C(C)=C1)O2,2,1,3.1765001,29.459999,234.339,0.73333335,17,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
DBB18014,O=C(OCCc1ccccc1)c1ccccc1,2,0,3.0861001,26.299999,226.27499,0.13333334,17,2,2,4,0,0,2,0,2,0,12,0,0,0,0,0,0,2,0.27777779,0,0
DBB18015,O(C)c1c2c(OC(=O)C=C2)cc2OC(C)(C)C=Cc12,4,0,2.9858,48.669998,258.27301,0.26666668,19,3,4,1,0,1,1,1,2,0,6,0,0,0,0,0,0,4,0.047619049,0,0
DBB18017,O=C1C(c2c(O)cc(O)cc2)COc2c1ccc(O)c2,5,3,2.1623001,86.989998,272.25601,0.13333334,20,3,5,1,0,1,2,0,2,0,12,0,0,0,0,0,0,5,0.045454547,1,0
DBB18018,O(C)C1=CC(=O)C2=C(O)C3=C(O)C=C(C)OC3=CC2=C1,5,2,2.6744201,79.900002,272.25601,0.13333334,20,3,5,1,0,0,2,1,3,0,0,0,0,0,0,0,0,5,0.045454547,0,0
DBB18019,O=C(OC1C2(OC(=CC#CC#CC)C=C2)OC=C1)C,4,0,1.6553,44.759998,256.25699,0.26666668,19,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0.2,2,0
DBB18020,CC1=CC2C(C(C)OC2)CC1,1,0,2.3776,9.2299995,152.237,0.80000001,11,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
DBB18021,O=C1C(C)CCc2c(C)cc3occ(C)c3c12,2,0,3.81464,30.209999,228.291,0.40000001,17,3,2,0,1,0,1,1,2,0,9,0,0,0,0,0,0,2,0,1,0
DBB18022,O=C1c2c(O)c(O)c(O)cc2OC(c2ccccc2)=C1,5,3,2.5768001,90.900002,270.23999,0,20,3,5,1,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.045454547,0,0
DBB18023,O=C1C(c2ccc(O)cc2)=COc2c(O)c(O)ccc12,5,3,2.5768001,90.900002,270.23999,0,20,3,5,1,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.045454547,0,0
DBB18024,O=C1c2c(OC(c3cc(O)c(O)cc3)=C1)cc(O)cc2,5,3,2.5768001,90.900002,270.23999,0,20,3,5,1,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.045454547,0,0
DBB18025,O(C)c1c(O)cc(C=Cc2cc(O)cc(O)c2)cc1O,5,4,2.688,90.150002,274.272,0.06666667,20,2,5,3,0,0,2,0,2,0,12,0,0,0,0,0,0,5,0.14285715,0,0
DBB18026,O=C(O)c1cc(OC)c(OC2C(O)C(O)C(O)C(CO)O2)c(OC)c1,9,5,-1.4193,155.14,360.315,0.53333336,25,2,10,6,0,1,1,0,1,0,6,0,0,0,0,0,0,10,0.23076923,5,0
DBB18027,Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,1,1,4.29562,20.23,220.356,0.60000002,16,1,1,0,0,0,1,0,1,0,6,0,0,0,0,0,0,1,0.125,0,0
DBB18028,O=C1C(=O)c2c(O)c3c(O)cccc3c(O)c2C=C1C,5,3,2.1252999,94.830002,270.23999,0.06666667,20,3,5,0,1,0,2,0,2,0,10,0,0,0,0,0,0,5,0,0,0
DBB18029,O(C)c1c(C2OC(O)C3(C)OC23)c2OC(=O)C=Cc2cc1,6,1,1.3487999,81.43,290.271,0.40000001,21,4,6,2,0,2,1,1,2,0,6,0,0,0,0,0,0,6,0.083333336,4,0
DBB18030,O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,7,5,1.988,131.36,302.23801,0,22,3,7,1,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.041666668,0,0
DBB18031,O(C)c1cc(O)c(Oc2cc(O)cc(C)c2)c(C)c1,4,2,3.5155399,58.919998,260.289,0.2,19,2,4,3,0,0,2,0,2,0,12,0,0,0,0,0,0,4,0.15000001,0,0
DBB18032,O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)c(O)c(O)c2,8,6,1.6936001,151.59,318.237,0,23,3,8,1,0,0,2,1,3,0,12,0,0,0,0,0,0,8,0.039999999,0,0
DBB18033,O=C1C(c2ccc(O)cc2)=COc2c1c(O)cc(O)c2,5,3,2.5768001,90.900002,270.23999,0,20,3,5,1,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.045454547,0,0
DBB18034,OC(C)(C)C1Oc2c(C(C=C)C1)cc(O)c(C)c2,3,2,2.89222,49.689999,248.32201,0.46666667,18,2,3,2,0,1,1,0,1,0,6,0,0,0,0,0,0,3,0.10526316,2,0
DBB18035,C(CCCCCCC)CCCCCCC,0,0,6.0974998,0,212.42101,1,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85714287,0,0
DBB18036,O=C(C=C(C)C)CC(O)(CCC(=O)c1cocc1)C,4,1,2.9189,67.510002,264.32101,0.46666667,19,1,4,7,0,0,0,1,1,0,5,0,0,0,0,0,0,4,0.36842105,1,0
DBB18037,O=C1C2(COC3C(O)C(O)C(O)C(CO)O3)CC(C1C)CC2,7,4,-1.1918,116.45,316.35001,0.93333334,22,3,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0.16666667,8,0
DBB18038,O=C(CC(O)(CCC(=O)c1cocc1)C)CC(C)C,4,1,2.9988,67.510002,266.33701,0.60000002,19,1,4,8,0,0,0,1,1,0,5,0,0,0,0,0,0,4,0.42105263,1,0
DBB18039,O(C)C1=CC(=O)OC(C=Cc2cc3OCOc3cc2)C1,5,0,2.2743001,53.990002,274.272,0.26666668,20,3,5,3,0,2,1,0,1,0,6,0,0,0,0,0,0,5,0.13636364,1,0
DBB18040,O=C(O)CNC(=O)C1N2C(SC1)=NC=C1c3c(N=C21)cccc3,6,2,1.3837,97.110001,328.353,0.2,23,4,8,3,0,3,1,0,1,0,6,0,0,0,0,0,4,3,0.15384616,1,0
DBB18041,O=C1Oc2c(-c3oc4c(c13)ccc(O)c4)ccc(O)c2,5,2,3.1036,83.809998,268.224,0,20,4,5,0,0,0,2,2,4,0,15,0,0,0,0,0,0,5,0,0,0
DBB18043,O=C(C=CC=CC=CC=CC)N1C=CCCC1,1,0,3.3671999,20.309999,229.323,0.26666668,17,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.29411766,0,0
DBB18044,O=C(C=CC=CC=CCCC)N1C=CCCC1,1,0,3.5912001,20.309999,231.339,0.40000001,17,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.35294119,0,0
DBB18045,O=C(CC(N)CO)c1c(N)c2C(=O)CC(C)(C)Oc2cc1,6,3,0.90499997,115.64,292.33499,0.46666667,21,2,6,4,0,1,1,0,1,0,6,0,0,0,0,0,2,4,0.18181819,1,0
DBB18046,O=C1N2C(=CC=C1)C1CN3C(C(C2)C1)CC(O)CC3,4,1,0.79070002,45.470001,260.33701,0.66666669,19,4,4,0,0,3,0,1,1,0,0,0,0,0,0,0,2,2,0,4,0
DBB18047,O=C(NCCCCN)C=Cc1cc(OC)c(O)c(OC)c1,5,3,1.2776999,93.809998,294.35101,0.40000001,21,1,6,8,0,0,1,0,1,0,6,0,0,0,0,0,2,4,0.42857143,0,0
DBB18048,O=C(OCCCCCCCC)c1cc(O)c(O)c(O)c1,5,3,3.3206999,86.989998,282.336,0.53333336,20,1,5,8,0,0,1,0,1,0,6,0,0,0,0,0,0,5,0.44999999,0,0
DBB18049,O=C1c2c(N(C)C=3OC(C(O)(C)C)CC1=3)ccc(O)c2,5,2,1.3185,71.690002,275.30399,0.40000001,20,3,5,1,0,1,1,1,2,0,6,0,0,0,0,0,1,4,0.045454547,1,0
DBB18050,O=C1C2(CC=C(C)C)OC2C(=O)c2c(O)ccc(O)c12,5,2,1.9707,87.129997,274.272,0.33333334,20,3,5,2,1,1,1,0,1,0,6,0,0,0,0,0,0,5,0.090909094,2,0
DBB18051,O(C)c1c(O)cc2c(oc(-c3cc(O)cc(O)c3)c2)c1,5,3,3.2251999,83.059998,272.25601,0.06666667,20,3,5,2,0,0,2,1,3,0,15,0,0,0,0,0,0,5,0.090909094,0,0
DBB18052,O=C1C(c2c(O)cc(O)cc2)=COc2c(O)c(O)cc(O)c12,7,5,1.988,131.36,302.23801,0,22,3,7,1,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.041666668,0,0
DBB18053,O=C1C(O)C2C(C(O)C(O)CC2)c2c1cc(O)c(C)c2,5,4,0.47321999,97.989998,278.30399,0.53333336,20,3,5,0,2,0,1,0,1,0,6,0,0,0,0,0,0,5,0,5,0
DBB18054,O=C1OCC(C)=CCOc2ccc(cc2)C=C1,3,0,2.5817001,35.529999,230.263,0.21428572,17,3,3,0,0,2,1,0,1,0,6,0,0,0,0,0,0,3,0,0,0
DBB18055,O=C(CCC1C2(C)C1CC(=C(C)C)C(=O)C2)C,2,0,3.3072,34.139999,234.339,0.73333335,17,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.16666667,3,0
DBB18056,O=C1C(=C(C)C)CC2(C(C(=C)C)CCC2C)O1,2,0,3.6307001,26.299999,234.339,0.66666669,17,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.055555556,3,0
DBB18057,Oc1c(C)ncc2c1c(O)oc2,4,2,1.54742,66.489998,165.14799,0.125,12,2,4,0,0,0,0,2,2,0,9,0,0,0,0,0,1,3,0,0,0
DBB18059,O(C)c1c(OC)ccc2c1C(=O)OC2,4,0,1.3742,44.759998,194.186,0.30000001,14,2,4,2,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0.13333334,0,0
DBB18060,O=C(OCc1ccccc1)Cc1ccccc1,2,0,2.9725001,26.299999,226.27499,0.13333334,17,2,2,4,0,0,2,0,2,0,12,0,0,0,0,0,0,2,0.27777779,0,0
DBB18061,O=C1C=C(C)C2(C(C)C1)CC(C(O)(CO)C)CC2,3,2,2.0713999,57.529999,252.354,0.80000001,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.10526316,4,0
DBB18062,OC1(C)C2C(C(C)CC2)CC(C(=C)C)CC1,1,1,3.7758999,20.23,222.37199,0.86666667,16,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05882353,5,0
DBB18063,O=C1C2(C)C(C(=C)CC1)Cc1c(C)coc1C2,2,0,3.22822,30.209999,230.30701,0.53333336,17,3,2,0,2,0,0,1,1,0,5,0,0,0,0,0,0,2,0,2,0
DBB18064,O=C1C(C)C2C(O)CC(C)C3C(C(=C)C(O)C3)C2O1,4,2,1.118,66.760002,266.33701,0.80000001,19,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0
DBB18065,OC1(C)C2C(C(O)(C)CC2)CC(C(=C)C)CC1,2,2,2.8908,40.459999,238.371,0.86666667,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.055555556,5,0
DBB18066,O=C1c2c(C)coc2CC2(C)C(O)CCC(O)(C)C12,4,2,1.85502,70.669998,264.32101,0.66666669,19,3,4,0,2,0,0,1,1,0,5,0,0,0,0,0,0,4,0,4,0
DBB18067,O(C)c1c(C)c(O)c2c(c1)CC(C)OC2,3,1,2.1704199,38.689999,208.257,0.5,15,2,3,1,0,1,1,0,1,0,6,0,0,0,0,0,0,3,0.0625,1,0
DBB18068,O=C1C(=Cc2ccc(O)cc2)Oc2c1ccc(O)c2,4,2,2.714,66.760002,254.241,0,19,3,4,1,0,1,2,0,2,0,12,0,0,0,0,0,0,4,0.047619049,0,0
DBB18070,O=C1OCc2c1cccc2,2,0,1.357,26.299999,134.134,0.125,10,2,2,0,0,1,1,0,1,0,6,0,0,0,0,0,0,2,0,0,0
DBB18071,O=C1OCc2c(O)cccc12,3,1,1.0626,46.529999,150.133,0.125,11,2,3,0,0,1,1,0,1,0,6,0,0,0,0,0,0,3,0,0,0
DBB18072,Clc1c(NS(=O)(=O)c2nn3C(OCC)=NC(F)=Cc3n2)c(C(=O)OC)ccc1,9,1,1.9029,124.78,429.81699,0.2,28,3,13,6,0,0,1,2,3,0,11,0,0,1,1,0,5,5,0.23333333,0,0
DBB18073,O=C1C(C)=NCc2c(O)occ12,4,1,1.1424,62.799999,165.14799,0.25,12,2,4,0,0,1,0,1,1,0,5,0,0,0,0,0,1,3,0,0,0
DBB18074,O=C1NC(Cc2ccccc2)=Nc2c1cccc2,2,1,2.5139,45.75,236.274,0.06666667,18,3,3,2,0,0,2,1,3,0,12,0,0,0,0,0,2,1,0.1,0,0
DBB18075,O=C1C(C)(C)C2C3(C(O)CC1(C)C3)C(C)CC2,2,1,2.7888,37.299999,236.355,0.93333334,17,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
DBB18076,O=C1C(=C(C)C)CC2C(C)(C2CCC(O)C)C1,2,1,3.099,37.299999,236.355,0.80000001,17,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.16666667,4,0
DBB18077,O(c1ccc(CC(O)CO)cc1)C1C(O)C(O)C(O)C(CO)O1,8,6,-2.2390001,139.84,330.33301,0.60000002,23,2,8,6,0,1,1,0,1,0,6,0,0,0,0,0,0,8,0.25,6,0
DBB18078,O=C(O)C(N)CC=1C(=O)ON(C2C(O)C(O)C(O)C(CO)O2)C=1,10,6,-3.6319001,188.61,334.28101,0.66666669,23,2,11,5,0,1,0,1,1,0,0,0,0,0,0,0,2,9,0.20833333,6,0
DBB18079,O(c1ccc(C(O)C(O)C)cc1)C1C(O)C(O)C(O)C(CO)O1,8,6,-1.7205,139.84,330.33301,0.60000002,23,2,8,5,0,1,1,0,1,0,6,0,0,0,0,0,0,8,0.20833333,7,0
DBB18080,O=C1ON(CCC#N)C=C1,4,0,0.35497999,58.93,138.12601,0.33333334,10,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0.30000001,0,0
DBB18081,O(C(C(O)C)C)C1C(O)C(O)C(O)C(COC2C(O)C(O)(CO)CO2)O1,11,7,-3.9628999,178.53,384.37799,1,26,2,11,7,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0.25925925,10,0
DBB18082,O=C(O)C(N)CN1OC(=O)C=C1,5,2,-1.1468,98.459999,172.14,0.33333334,12,1,6,3,0,0,0,1,1,0,0,0,0,0,0,0,2,4,0.25,1,0
DBB18083,O(C)c1c(O)cc(C=CC=2OC(=O)C=C(OC)C=2)cc1,5,1,2.533,68.900002,274.272,0.13333334,20,2,5,4,0,0,1,1,2,0,6,0,0,0,0,0,0,5,0.19047619,0,0
DBB18084,O=C(O)C(NC(=O)CCC(N)C(=O)O)CN1OC(=O)C=C1,7,4,-1.7972,164.86,301.255,0.45454547,21,1,10,8,0,0,0,1,1,0,0,0,0,0,0,0,3,7,0.42857143,2,0
DBB18085,O(C)c1ccc(CCC=2OC(=O)C=C(OC)C=2)cc1,4,0,2.4421999,48.669998,260.289,0.26666668,19,2,4,5,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.25,0,0
DBB18086,O(C)c1ccc(C=CC2OC(=O)C=C(OC)C2)cc1,4,0,2.5541999,44.759998,260.289,0.26666668,19,2,4,4,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0.2,1,0
DBB18087,O=C1NOCC1,2,1,-0.56209999,38.330002,87.078003,0.66666669,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
DBB18088,O=C1NOC(C(N)C(O)O)=C1,5,4,-1.7216001,112.48,160.129,0.40000001,11,1,6,2,0,0,0,1,1,0,0,0,0,0,0,0,2,4,0.18181819,1,0
DBB18089,O=C1Oc2c(c(OC3C(O)C(O)C(O)C(CO)O3)ccc2)C=C1,8,4,-1.0283,129.59,324.285,0.40000001,23,3,8,3,0,1,1,1,2,0,6,0,0,0,0,0,0,8,0.12,5,0
DBB18090,O=C(O)C1N=C(N)NOCC1,5,3,-1.3207999,96.940002,159.145,0.60000002,11,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.090909094,1,0
DBB18091,O(CC=C(C)C)c1c2c(OC(=O)C=C2)cc(OC)c1,4,0,3.1466,48.669998,260.289,0.26666668,19,2,4,4,0,0,1,1,2,0,6,0,0,0,0,0,0,4,0.2,0,0
DBB18092,C(=C)(C)C12OOC(C)(C=C1)CC2,2,0,2.3717999,18.459999,166.22,0.60000002,12,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0.07692308,2,0
DBB18093,C(C)(C)C12OOC(C)(C=C1)CC2,2,0,2.4517,18.459999,168.23599,0.80000001,12,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0.07692308,2,0
DBB18094,O=C(O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,5,3,1.5714,111.9,284.22299,0,21,3,6,1,1,0,2,0,2,0,12,0,0,0,0,0,0,6,0.043478262,0,0
DBB18095,O=C(OCC[N+](C)(C)C)C=Cc1cc(OC)c(O)cc1,4,1,1.6634001,55.759998,280.34399,0.40000001,20,1,5,6,0,0,1,0,1,0,6,1,0,0,0,0,1,4,0.34999999,0,1
DBB18096,O(C)c1c(OC2C(O)C(O)C(O)C(CO)O2)c(OC)cc(CO)c1,9,5,-1.6252,138.07001,346.332,0.60000002,24,2,9,6,0,1,1,0,1,0,6,0,0,0,0,0,0,9,0.23999999,5,0
DBB18097,O=C(Oc1c(C)cc(OC(=O)C)c2c1cccc2)C,4,0,2.9988201,52.599998,258.27301,0.2,19,2,4,2,0,0,2,0,2,0,10,0,0,0,0,0,0,4,0.2,0,0
DBB18098,O=C1C(c2c(O)cc(O)cc2)COc2c1c(O)cc(O)c2,6,4,1.8679,107.22,288.255,0.13333334,21,3,6,1,0,1,2,0,2,0,12,0,0,0,0,0,0,6,0.043478262,1,0
DBB18099,O=C(CCCC1(C)C(=O)CC(C(=C)C)CC1)C,2,0,3.6973,34.139999,236.355,0.73333335,17,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.29411766,2,0
DBB18101,O=C1C(=C)C2C(O1)CC(C)C1C3(C(C)(O3)CC1)C2,3,0,2.4518001,38.830002,248.32201,0.80000001,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0
DBB18102,O(C)c1cc(O)cc(CCc2c(O)cccc2)c1,3,2,2.8915999,49.689999,244.28999,0.2,18,2,3,4,0,0,2,0,2,0,12,0,0,0,0,0,0,3,0.21052632,0,0
DBB18103,O=C(C=Cc1ccc(O)cc1)c1ccccc1,2,1,3.2883,37.299999,224.259,0,17,2,2,3,0,0,2,0,2,0,12,0,0,0,0,0,0,2,0.16666667,0,0
DBB18104,O=C(O)c1c(C(=O)c2ccc(OC)cc2)cccc1,3,1,2.6243999,63.599998,256.25699,0.06666667,19,2,4,4,0,0,2,0,2,0,12,0,0,0,0,0,0,4,0.2,0,0
DBB18105,C(Cc1ccccc1)Cc1ccccc1,0,0,3.8619001,0,196.293,0.2,15,2,0,4,0,0,2,0,2,0,12,0,0,0,0,0,0,0,0.25,0,0
DBB18106,O=C(Cc1ccccc1)Cc1ccccc1,1,0,3.0409,17.07,210.276,0.13333334,16,2,1,4,0,0,2,0,2,0,12,0,0,0,0,0,0,1,0.23529412,0,0
DBB18107,O=C(C(C=C)(C)C)C1C(C)(C)O1,2,0,1.9450999,29.6,168.23599,0.69999999,12,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.25,1,0
DBB18110,O=C(O)CCCCCCCCCCCCCC,1,1,5.1622,37.299999,242.403,0.93333334,17,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8125,0,0
DBB18111,O=C(OC1C(C(C)C)CCC(C)C1)CCCC(=O)O,3,1,3.2453001,63.599998,270.36899,0.86666667,19,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.36842105,3,0
DBB18112,O=C(OC1C(C(C)C)CCC(C)C1)CCCC,2,0,4.1806002,26.299999,240.38699,0.93333334,17,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.35294119,3,0
DBB18113,O=C(OCC(C)C)CCCCCCCCC=C,2,0,4.4924002,26.299999,240.38699,0.80000001,17,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.75,0,0
DBB18114,O=C(OC1C2(C)C(C)(C)C(C1)CC2)C(CC)C,2,0,3.7904999,26.299999,238.371,0.93333334,17,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.22222222,4,0
DBB18115,O=C(OCCCCCC)CCCCCCCC,2,0,4.8604999,26.299999,242.403,0.93333334,17,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8125,0,0
DBB18116,Oc1c2C(O)C(O)C(c3ccc(O)cc3)Oc2cc(O)c1,6,5,1.3314,110.38,290.271,0.2,21,3,6,1,0,1,2,0,2,0,12,0,0,0,0,0,0,6,0.043478262,3,0
DBB18117,O=C(NC(CCC)CCC)c1cc2OCOc2cc1,3,1,3.1138999,47.560001,263.33701,0.53333336,19,2,4,6,0,1,1,0,1,0,6,0,0,0,0,0,1,3,0.34999999,0,0
DBB18118,O=C(OCC=C(CCC=C(C)C)C)C(=CC)C,2,0,4.1884999,26.299999,236.355,0.53333336,17,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4375,0,0
DBB18119,O=C(OCC)CNC(=O)C1C(C(C)C)CCC(C)C1,3,1,2.3741,55.400002,269.38501,0.86666667,19,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.36842105,3,0
DBB18120,O=C(OCC=C(CCC=C(C)C)C)C(CC)C,2,0,4.2684002,26.299999,238.371,0.66666669,17,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,0
DBB18121,O=C(OCCCCCCCCCCCC)CC,2,0,4.8604999,26.299999,242.403,0.93333334,17,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8125,0,0
